store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
32,2,2015-02-03,4857,548,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,3,6,0,8.86,-1,FALSE
33,2,2015-02-03,8622,801,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,2,3,6,0,10.76,21,FALSE
34,2,2015-02-03,8675,1029,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2015,2,3,6,0,8.43,65,FALSE
35,2,2015-02-03,12008,832,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,3,6,0,14.43,172,FALSE
36,2,2015-02-03,11213,1209,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,3,6,0,9.27,140,FALSE
37,2,2015-02-03,6918,701,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2015,2,3,6,0,9.87,2,FALSE
38,2,2015-02-03,6730,560,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,2,3,6,0,12.02,94,FALSE
39,2,2015-02-03,5986,706,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,3,6,0,8.48,100,FALSE
40,2,2015-02-03,4475,594,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,3,6,0,7.53,-1,FALSE
41,2,2015-02-03,6526,457,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,2,3,6,0,14.28,-1,FALSE
42,2,2015-02-03,12795,1279,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,3,6,0,10,-1,FALSE
43,2,2015-02-03,7519,689,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,2,3,6,0,10.91,-1,FALSE
44,2,2015-02-03,5752,660,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,3,6,0,8.72,44,FALSE
45,2,2015-02-03,4920,369,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,2,3,6,0,13.33,12,FALSE
46,2,2015-02-03,6374,748,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,3,6,0,8.52,113,FALSE
47,2,2015-02-03,8256,1068,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,3,6,0,7.73,22,FALSE
48,2,2015-02-03,4075,431,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,2,3,6,0,9.45,33,FALSE
49,2,2015-02-03,7191,507,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,3,6,0,14.18,89,FALSE
50,2,2015-02-03,4517,382,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,2,3,6,0,11.82,63,FALSE
1,3,2015-02-04,4672,544,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,4,6,0,8.59,77,FALSE
2,3,2015-02-04,6405,721,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,8.88,87,FALSE
3,3,2015-02-04,8155,816,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,9.99,98,FALSE
4,3,2015-02-04,9571,1310,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2015,2,4,6,0,7.31,65,FALSE
5,3,2015-02-04,5656,640,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,2,4,6,0,8.84,0,FALSE
6,3,2015-02-04,5034,580,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,4,6,0,8.68,14,FALSE
7,3,2015-02-04,9566,920,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,4,6,0,10.4,22,FALSE
8,3,2015-02-04,6877,785,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,4,6,0,8.76,4,FALSE
9,3,2015-02-04,6956,636,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,4,6,0,10.94,174,FALSE
10,3,2015-02-04,6052,641,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,2,4,6,0,9.44,65,FALSE
11,3,2015-02-04,9131,1247,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,7.32,39,FALSE
12,3,2015-02-04,8772,947,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,9.26,-1,FALSE
13,3,2015-02-04,5163,373,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,4,6,0,13.84,-1,FALSE
14,3,2015-02-04,6134,691,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,8.88,11,FALSE
15,3,2015-02-04,6984,644,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,10.84,59,FALSE
16,3,2015-02-04,8779,890,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,2,4,6,0,9.86,-1,FALSE
17,3,2015-02-04,7313,839,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,8.72,110,FALSE
18,3,2015-02-04,7144,719,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,9.94,56,FALSE
19,3,2015-02-04,7400,689,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,2,4,6,0,10.74,-1,FALSE
20,3,2015-02-04,8275,884,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,9.36,69,FALSE
21,3,2015-02-04,5376,521,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,10.32,184,FALSE
22,3,2015-02-04,4402,505,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,8.72,-1,FALSE
23,3,2015-02-04,6016,501,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,4,6,0,12.01,114,FALSE
24,3,2015-02-04,10621,911,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,11.66,179,FALSE
25,3,2015-02-04,11565,1625,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,2,4,6,0,7.12,142,FALSE
26,3,2015-02-04,7023,568,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2015,2,4,6,0,12.36,-1,FALSE
27,3,2015-02-04,12162,1211,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,10.04,121,FALSE
28,3,2015-02-04,4880,531,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,2,4,6,0,9.19,4,FALSE
29,3,2015-02-04,8560,753,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,4,6,0,11.37,-1,FALSE
30,3,2015-02-04,4333,651,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,2,4,6,0,6.66,12,FALSE
31,3,2015-02-04,6402,629,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,2,4,6,0,10.18,31,FALSE
32,3,2015-02-04,4566,502,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,4,6,0,9.1,-1,FALSE
33,3,2015-02-04,8110,756,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,2,4,6,0,10.73,21,FALSE
34,3,2015-02-04,7456,903,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2015,2,4,6,0,8.26,65,FALSE
35,3,2015-02-04,11549,808,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,14.29,172,FALSE
36,3,2015-02-04,10635,1146,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,9.28,140,FALSE
37,3,2015-02-04,6176,704,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2015,2,4,6,0,8.77,2,FALSE
38,3,2015-02-04,5281,437,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,2,4,6,0,12.08,94,FALSE
39,3,2015-02-04,6351,792,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,4,6,0,8.02,100,FALSE
40,3,2015-02-04,3947,536,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,4,6,0,7.36,-1,FALSE
41,3,2015-02-04,6713,466,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,14.41,-1,FALSE
42,3,2015-02-04,12436,1290,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,9.64,-1,FALSE
43,3,2015-02-04,6365,547,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,11.64,-1,FALSE
44,3,2015-02-04,5636,639,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,4,6,0,8.82,44,FALSE
45,3,2015-02-04,4944,364,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,2,4,6,0,13.58,12,FALSE
46,3,2015-02-04,6003,666,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,9.01,113,FALSE
47,3,2015-02-04,8604,1083,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,7.94,22,FALSE
48,3,2015-02-04,3872,411,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,2,4,6,0,9.42,33,FALSE
49,3,2015-02-04,7864,561,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,4,6,0,14.02,89,FALSE
50,3,2015-02-04,3859,362,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,2,4,6,0,10.66,63,FALSE
1,4,2015-02-05,4394,551,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,5,6,0,7.97,77,FALSE
2,4,2015-02-05,5275,603,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,8.75,87,FALSE
3,4,2015-02-05,7195,796,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,9.04,98,FALSE
4,4,2015-02-05,9882,1424,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2015,2,5,6,0,6.94,65,FALSE
5,4,2015-02-05,5011,541,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,2,5,6,0,9.26,0,FALSE
6,4,2015-02-05,5265,595,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,5,6,0,8.85,14,FALSE
7,4,2015-02-05,8692,914,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,5,6,0,9.51,22,FALSE
8,4,2015-02-05,7002,890,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,5,6,0,7.87,4,FALSE
9,4,2015-02-05,6611,589,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,5,6,0,11.22,174,FALSE
10,4,2015-02-05,5416,590,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,2,5,6,0,9.18,65,FALSE
11,4,2015-02-05,7785,1061,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,7.34,39,FALSE
12,4,2015-02-05,7778,906,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,5,6,0,8.58,-1,FALSE
13,4,2015-02-05,5019,357,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,5,6,0,14.06,-1,FALSE
14,4,2015-02-05,6011,665,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,9.04,11,FALSE
15,4,2015-02-05,7164,697,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,10.28,59,FALSE
16,4,2015-02-05,8887,899,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,2,5,6,0,9.89,-1,FALSE
17,4,2015-02-05,6301,786,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,8.02,110,FALSE
18,4,2015-02-05,7216,695,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,10.38,56,FALSE
19,4,2015-02-05,7334,645,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,2,5,6,0,11.37,-1,FALSE
20,4,2015-02-05,8547,943,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,9.06,69,FALSE
21,4,2015-02-05,5928,559,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,10.6,184,FALSE
22,4,2015-02-05,4137,457,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,5,6,0,9.05,-1,FALSE
23,4,2015-02-05,6493,512,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,5,6,0,12.68,114,FALSE
24,4,2015-02-05,9672,858,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,11.27,179,FALSE
25,4,2015-02-05,11794,1693,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,2,5,6,0,6.97,142,FALSE
26,4,2015-02-05,7580,608,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2015,2,5,6,0,12.47,-1,FALSE
27,4,2015-02-05,11066,1147,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,9.65,121,FALSE
28,4,2015-02-05,6290,646,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,2,5,6,0,9.74,4,FALSE
29,4,2015-02-05,8038,662,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,5,6,0,12.14,-1,FALSE
30,4,2015-02-05,5010,720,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,2,5,6,0,6.96,12,FALSE
31,4,2015-02-05,5913,591,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,2,5,6,0,10.01,31,FALSE
32,4,2015-02-05,3796,454,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,5,6,0,8.36,-1,FALSE
33,4,2015-02-05,9118,839,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,2,5,6,0,10.87,21,FALSE
34,4,2015-02-05,7580,938,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2015,2,5,6,0,8.08,65,FALSE
35,4,2015-02-05,10741,797,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,13.48,172,FALSE
36,4,2015-02-05,9460,1057,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,8.95,140,FALSE
37,4,2015-02-05,6823,779,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2015,2,5,6,0,8.76,2,FALSE
38,4,2015-02-05,6913,581,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,2,5,6,0,11.9,94,FALSE
39,4,2015-02-05,5829,705,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,5,6,0,8.27,100,FALSE
40,4,2015-02-05,4169,560,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,5,6,0,7.44,-1,FALSE
41,4,2015-02-05,6509,475,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,2,5,6,0,13.7,-1,FALSE
42,4,2015-02-05,11352,1108,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,5,6,0,10.25,-1,FALSE
43,4,2015-02-05,6573,618,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,2,5,6,0,10.64,-1,FALSE
44,4,2015-02-05,5979,657,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,5,6,0,9.1,44,FALSE
45,4,2015-02-05,5288,414,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,2,5,6,0,12.77,12,FALSE
46,4,2015-02-05,5426,710,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,7.64,113,FALSE
47,4,2015-02-05,8097,980,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,8.26,22,FALSE
48,4,2015-02-05,3804,392,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,2,5,6,0,9.7,33,FALSE
49,4,2015-02-05,6885,505,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,5,6,0,13.63,89,FALSE
50,4,2015-02-05,4246,367,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,2,5,6,0,11.57,63,FALSE
1,5,2015-02-06,5022,604,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,6,6,0,8.31,77,FALSE
2,5,2015-02-06,5260,550,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.56,87,FALSE
3,5,2015-02-06,7920,811,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.77,98,FALSE
4,5,2015-02-06,10985,1466,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2015,2,6,6,0,7.49,65,FALSE
5,5,2015-02-06,5209,582,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,2,6,6,0,8.95,0,FALSE
6,5,2015-02-06,5268,604,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,6,6,0,8.72,14,FALSE
7,5,2015-02-06,9570,981,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,6,6,0,9.76,22,FALSE
8,5,2015-02-06,6205,715,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,6,6,0,8.68,4,FALSE
9,5,2015-02-06,7955,686,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,6,6,0,11.6,174,FALSE
10,5,2015-02-06,5772,614,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,2,6,6,0,9.4,65,FALSE
11,5,2015-02-06,8175,1118,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,7.31,39,FALSE
12,5,2015-02-06,7409,881,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,6,6,0,8.41,-1,FALSE
13,5,2015-02-06,5652,410,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,6,6,0,13.79,-1,FALSE
14,5,2015-02-06,6245,715,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,8.73,11,FALSE
15,5,2015-02-06,7710,738,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,10.45,59,FALSE
16,5,2015-02-06,8575,918,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,2,6,6,0,9.34,-1,FALSE
17,5,2015-02-06,6643,800,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,8.3,110,FALSE
18,5,2015-02-06,8507,865,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.83,56,FALSE
19,5,2015-02-06,7629,704,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,2,6,6,0,10.84,-1,FALSE
20,5,2015-02-06,7285,769,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.47,69,FALSE
21,5,2015-02-06,6870,550,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,12.49,184,FALSE
22,5,2015-02-06,5451,573,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,6,6,0,9.51,-1,FALSE
23,5,2015-02-06,6785,583,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,6,6,0,11.64,114,FALSE
24,5,2015-02-06,10509,923,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,11.39,179,FALSE
25,5,2015-02-06,11838,1701,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,2,6,6,0,6.96,142,FALSE
26,5,2015-02-06,7620,586,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2015,2,6,6,0,13,-1,FALSE
27,5,2015-02-06,10469,1151,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.1,121,FALSE
28,5,2015-02-06,5795,583,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,2,6,6,0,9.94,4,FALSE
29,5,2015-02-06,8306,742,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,6,6,0,11.19,-1,FALSE
30,5,2015-02-06,4185,604,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,2,6,6,0,6.93,12,FALSE
31,5,2015-02-06,6819,672,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,2,6,6,0,10.15,31,FALSE
32,5,2015-02-06,3928,474,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,6,6,0,8.29,-1,FALSE
33,5,2015-02-06,9291,877,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,2,6,6,0,10.59,21,FALSE
34,5,2015-02-06,7063,898,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2015,2,6,6,0,7.87,65,FALSE
35,5,2015-02-06,11680,848,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,13.77,172,FALSE
36,5,2015-02-06,9451,992,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.53,140,FALSE
37,5,2015-02-06,7847,844,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2015,2,6,6,0,9.3,2,FALSE
38,5,2015-02-06,6465,603,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,2,6,6,0,10.72,94,FALSE
39,5,2015-02-06,5376,674,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,6,6,0,7.98,100,FALSE
40,5,2015-02-06,3628,471,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,6,6,0,7.7,-1,FALSE
41,5,2015-02-06,6579,468,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,2,6,6,0,14.06,-1,FALSE
42,5,2015-02-06,11426,1124,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,6,6,0,10.17,-1,FALSE
43,5,2015-02-06,7461,701,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,2,6,6,0,10.64,-1,FALSE
44,5,2015-02-06,5395,668,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,6,6,0,8.08,44,FALSE
45,5,2015-02-06,5627,457,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,2,6,6,0,12.31,12,FALSE
46,5,2015-02-06,7618,732,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,10.41,113,FALSE
47,5,2015-02-06,7705,952,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,8.09,22,FALSE
48,5,2015-02-06,4631,453,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,2,6,6,0,10.22,33,FALSE
49,5,2015-02-06,8480,584,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,6,6,0,14.52,89,FALSE
50,5,2015-02-06,4933,404,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,2,6,6,0,12.21,63,FALSE
1,6,2015-02-07,4663,599,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,7,6,1,7.78,77,FALSE
2,6,2015-02-07,2335,306,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,2,7,6,1,7.63,87,FALSE
3,6,2015-02-07,4781,549,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,7,6,1,8.71,98,FALSE
4,6,2015-02-07,10042,1398,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,2,7,6,1,7.18,65,FALSE
5,6,2015-02-07,2064,229,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,2,7,6,1,9.01,0,FALSE
6,6,2015-02-07,3320,373,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,7,6,1,8.9,14,FALSE
7,6,2015-02-07,6172,597,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,7,6,1,10.34,22,FALSE
8,6,2015-02-07,3603,450,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,7,6,1,8.01,4,FALSE
9,6,2015-02-07,7299,627,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,7,6,1,11.64,174,FALSE
10,6,2015-02-07,4770,518,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,2,7,6,1,9.21,65,FALSE
11,6,2015-02-07,5931,842,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,7,6,1,7.04,39,FALSE
12,6,2015-02-07,6244,797,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,7,6,1,7.83,-1,FALSE
13,6,2015-02-07,4668,375,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,7,6,1,12.45,-1,FALSE
