store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
35,2,2014-11-04,13657,875,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,11,4,45,0,15.61,169,FALSE
10,3,2015-01-07,5200,599,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,1,7,2,0,8.68,64,FALSE
26,4,2014-08-21,6897,598,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,21,34,0,11.53,-1,FALSE
19,2,2015-01-27,7725,735,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,1,27,5,0,10.51,-1,FALSE
28,4,2015-07-23,3607,474,1,0,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,7,23,30,0,7.61,9,FALSE
43,6,2014-12-13,4866,410,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,12,13,50,1,11.87,-1,FALSE
11,6,2015-04-11,5550,786,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,4,11,15,1,7.06,41,FALSE
47,5,2014-12-12,6812,802,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,12,12,50,0,8.49,20,FALSE
18,6,2014-09-13,4498,507,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,13,37,1,8.87,51,FALSE
25,2,2014-12-30,14354,1844,1,0,none,1,c,a,430,4,2003,0,0,0,None,1,2014,12,30,1,0,7.78,140,FALSE
44,1,2015-02-02,7764,835,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,2,6,0,9.3,44,FALSE
43,1,2014-08-04,9828,759,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,4,32,0,12.95,-1,FALSE
38,1,2014-09-29,9115,721,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,29,40,0,12.64,89,FALSE
34,4,2014-11-27,9048,1041,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,11,27,48,0,8.69,62,FALSE
42,4,2014-10-16,8128,953,1,0,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,10,16,42,0,8.53,-1,FALSE
23,6,2015-03-21,4661,414,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,3,21,12,1,11.26,115,FALSE
21,2,2015-06-16,7567,566,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,6,16,25,0,13.37,188,FALSE
2,5,2015-07-03,4838,1029,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,7,3,27,0,4.7,92,FALSE
23,1,2014-10-06,8132,633,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,10,6,41,0,12.85,110,FALSE
16,4,2014-09-18,7921,961,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,18,38,0,8.24,-1,FALSE
23,2,2014-09-23,3597,338,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,9,23,39,0,10.64,109,FALSE
5,2,2015-06-30,6635,645,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,6,30,27,0,10.29,2,FALSE
44,1,2015-06-29,8698,839,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2015,6,29,27,0,10.37,48,FALSE
5,6,2015-07-04,2240,225,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,7,4,27,1,9.96,3,FALSE
50,5,2015-04-17,5952,445,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,4,17,16,0,13.38,65,FALSE
35,5,2014-12-12,8856,661,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,12,50,0,13.4,170,FALSE
17,3,2015-01-07,7707,876,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,1,7,2,0,8.8,109,FALSE
14,3,2015-06-17,6108,662,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,17,25,0,9.23,15,FALSE
48,6,2015-05-30,2533,259,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,5,30,22,1,9.78,36,FALSE
24,3,2015-04-29,12856,1030,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,4,29,18,0,12.48,181,FALSE
25,4,2015-07-23,8323,1224,1,0,none,1,c,a,430,4,2003,0,0,0,None,1,2015,7,23,30,0,6.8,147,FALSE
26,1,2015-03-23,5183,458,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,3,23,13,0,11.32,-1,FALSE
23,1,2014-10-27,3687,378,1,0,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,10,27,44,0,9.75,110,FALSE
33,5,2015-07-03,8194,779,1,1,none,1,a,c,1320,5,2013,0,0,0,None,1,2015,7,3,27,0,10.52,26,FALSE
29,1,2015-02-23,6403,622,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,23,9,0,10.29,-1,FALSE
2,6,2014-08-16,2847,336,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,8,16,33,1,8.47,81,FALSE
22,6,2015-06-20,3603,363,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,6,20,25,1,9.93,-1,FALSE
27,1,2014-09-29,14696,1312,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,29,40,0,11.2,116,FALSE
21,3,2015-07-01,5169,453,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,7,1,27,0,11.41,189,FALSE
24,3,2015-07-01,10589,866,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,7,1,27,0,12.23,184,FALSE
10,6,2014-08-09,4420,477,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,9,32,1,9.27,59,FALSE
14,6,2014-08-23,3647,429,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,23,34,1,8.5,5,FALSE
30,1,2014-12-29,4693,684,1,0,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,12,29,1,0,6.86,10,FALSE
19,4,2014-10-16,5098,529,1,0,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,10,16,42,0,9.64,-1,FALSE
12,4,2014-12-11,7026,883,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,12,11,50,0,7.96,-1,FALSE
5,1,2014-11-24,7528,737,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,11,24,48,0,10.21,0,FALSE
4,5,2014-08-22,10315,1318,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2014,8,22,34,0,7.83,59,FALSE
24,2,2015-02-03,11866,984,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,3,6,0,12.06,179,FALSE
24,1,2014-12-29,11639,987,1,0,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,12,29,1,0,11.79,177,FALSE
11,4,2014-11-20,7396,1106,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,11,20,47,0,6.69,36,FALSE
2,6,2015-06-27,2404,303,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,6,27,26,1,7.93,91,FALSE
32,5,2015-03-06,4903,523,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,3,6,10,0,9.37,-1,FALSE
34,6,2014-10-04,8400,1035,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,10,4,40,1,8.12,61,FALSE
38,4,2014-09-11,3929,411,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,11,37,0,9.56,89,FALSE
34,1,2014-12-01,11991,1315,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,12,1,49,0,9.12,63,TRUE
36,4,2015-07-30,11955,1150,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,7,30,31,0,10.4,145,FALSE
13,6,2015-01-17,4540,355,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,1,17,3,1,12.79,-1,FALSE
23,1,2015-03-09,3702,373,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,3,9,11,0,9.92,115,FALSE
10,2,2014-10-14,4852,563,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,10,14,42,0,8.62,61,FALSE
5,2,2014-09-02,6226,619,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,2,36,0,10.06,0,FALSE
35,1,2015-04-27,18229,1118,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,4,27,18,0,16.31,174,FALSE
26,4,2014-09-04,7731,642,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,4,36,0,12.04,-1,FALSE
43,4,2014-10-30,5712,593,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,10,30,44,0,9.63,-1,FALSE
15,4,2015-07-16,8501,769,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,16,29,0,11.05,64,FALSE
24,3,2015-07-15,11869,948,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,7,15,29,0,12.52,184,FALSE
41,6,2015-01-10,5701,448,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,1,10,2,1,12.73,-1,FALSE
31,5,2014-12-12,6067,569,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,12,12,50,0,10.66,29,FALSE
49,6,2015-05-09,8684,667,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,5,9,19,1,13.02,92,FALSE
7,5,2015-05-08,9550,1081,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,5,8,19,0,8.83,25,FALSE
45,2,2015-04-14,5613,392,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,4,14,16,0,14.32,14,FALSE
40,1,2015-02-23,3319,449,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,23,9,0,7.39,-1,FALSE
7,5,2014-10-31,10213,1111,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,10,31,44,0,9.19,18,FALSE
24,3,2014-10-08,9558,850,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,10,8,41,0,11.24,175,FALSE
26,1,2014-09-08,5477,489,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,8,37,0,11.2,-1,FALSE
28,2,2014-09-16,6678,735,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,16,38,0,9.09,0,FALSE
30,6,2014-09-20,4095,680,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,20,38,1,6.02,7,FALSE
6,4,2015-05-21,5306,584,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,5,21,21,0,9.09,17,FALSE
12,4,2015-04-02,13170,1299,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,4,2,14,0,10.14,-1,FALSE
29,2,2015-06-02,10285,821,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,6,2,23,0,12.53,-1,FALSE
4,6,2014-12-13,11953,1634,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2014,12,13,50,1,7.32,63,FALSE
48,2,2014-12-16,5175,480,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,12,16,51,0,10.78,31,FALSE
49,3,2015-02-18,7123,477,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,18,8,0,14.93,89,FALSE
35,3,2015-04-29,13778,893,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,4,29,18,0,15.43,174,FALSE
26,1,2015-07-27,11328,780,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2015,7,27,31,0,14.52,-1,FALSE
13,1,2015-01-19,3989,340,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,1,19,4,0,11.73,-1,FALSE
49,3,2014-11-19,6408,461,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,19,47,0,13.9,86,FALSE
9,3,2014-09-17,6152,555,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,17,38,0,11.08,169,FALSE
17,3,2015-06-17,7672,860,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,6,17,25,0,8.92,114,FALSE
19,1,2014-10-27,5093,592,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,10,27,44,0,8.6,-1,FALSE
36,1,2015-04-13,10785,1184,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,4,13,16,0,9.11,142,FALSE
48,4,2015-05-21,3766,410,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,5,21,21,0,9.19,36,FALSE
9,3,2015-06-17,8045,632,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,6,17,25,0,12.73,178,FALSE
34,6,2015-03-14,7900,994,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,3,14,11,1,7.95,66,FALSE
13,6,2015-06-06,3801,308,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,6,23,1,12.34,-1,FALSE
26,2,2015-03-10,4926,449,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,3,10,11,0,10.97,-1,FALSE
45,5,2015-05-08,6026,446,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,8,19,0,13.51,15,FALSE
26,6,2015-07-18,5221,458,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,7,18,29,1,11.4,-1,FALSE
19,5,2015-04-24,5297,603,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,4,24,17,0,8.78,-1,FALSE
1,4,2014-10-16,3430,436,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,10,16,42,0,7.87,73,FALSE
21,6,2015-03-21,5493,583,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,3,21,12,1,9.42,185,FALSE
26,4,2014-09-25,4747,450,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,25,39,0,10.55,-1,FALSE
45,6,2014-11-22,5512,441,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,11,22,47,1,12.5,9,FALSE
23,2,2014-10-28,3559,362,1,0,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,10,28,44,0,9.83,110,FALSE
33,4,2014-12-04,9017,833,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,12,4,49,0,10.82,19,FALSE
31,2,2015-07-28,5736,492,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2015,7,28,31,0,11.66,36,FALSE
38,4,2015-02-26,4505,444,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,2,26,9,0,10.15,94,FALSE
39,5,2015-05-08,8278,1034,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,8,19,0,8.01,103,FALSE
39,4,2015-01-22,3309,496,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,1,22,4,0,6.67,99,FALSE
21,1,2015-02-02,7865,626,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,2,2,6,0,12.56,184,FALSE
44,5,2014-08-29,6341,794,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,8,29,35,0,7.99,38,FALSE
33,6,2014-08-09,7700,772,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,8,9,32,1,9.97,15,FALSE
8,4,2015-06-25,5956,771,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,6,25,26,0,7.73,8,FALSE
6,4,2015-02-26,3948,476,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,26,9,0,8.29,14,FALSE
2,3,2015-01-14,6366,700,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,1,14,3,0,9.09,86,FALSE
17,2,2015-04-14,9397,1036,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,4,14,16,0,9.07,112,FALSE
49,1,2014-11-24,10104,664,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,24,48,0,15.22,86,FALSE
41,6,2015-07-11,5312,450,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,7,11,28,1,11.8,-1,FALSE
24,6,2015-05-16,8284,686,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,16,20,1,12.08,182,FALSE
1,6,2015-06-13,4256,502,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,6,13,24,1,8.48,81,FALSE
39,3,2015-02-04,6351,792,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,4,6,0,8.02,100,FALSE
31,4,2015-06-04,5994,550,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,6,4,23,0,10.9,35,FALSE
5,1,2015-02-02,7407,744,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,2,2,6,0,9.96,0,FALSE
47,2,2014-09-09,6489,840,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,9,37,0,7.72,17,FALSE
20,4,2015-06-11,9130,1038,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,11,24,0,8.8,73,FALSE
34,3,2015-04-15,8536,981,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,4,15,16,0,8.7,67,FALSE
49,6,2014-12-13,8885,596,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,12,13,50,1,14.91,87,FALSE
9,6,2015-06-27,7069,605,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,6,27,26,1,11.68,178,FALSE
43,2,2015-01-06,8959,704,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,1,6,2,0,12.73,-1,FALSE
36,4,2015-04-09,8540,959,1,0,none,1,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,4,9,15,0,8.91,142,FALSE
33,6,2014-09-13,7611,840,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,13,37,1,9.06,16,FALSE
14,6,2015-07-04,3649,408,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,7,4,27,1,8.94,16,FALSE
42,3,2014-12-03,13965,1329,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,12,3,49,0,10.51,-1,FALSE
44,6,2015-02-21,3548,477,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,2,21,8,1,7.44,44,FALSE
28,6,2015-05-16,2075,262,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,16,20,1,7.92,7,FALSE
42,1,2015-01-26,12491,1211,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,1,26,5,0,10.31,-1,FALSE
18,6,2015-05-30,6442,594,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,10.85,59,FALSE
15,5,2014-11-07,7990,770,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,11,7,45,0,10.38,56,FALSE
44,5,2014-08-01,7967,828,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2014,8,1,31,0,9.62,38,FALSE
23,1,2014-11-17,3980,370,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,11,17,47,0,10.76,111,FALSE
41,1,2015-07-27,7295,538,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,7,27,31,0,13.56,-1,FALSE
49,1,2014-09-08,5667,455,1,0,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,9,8,37,0,12.45,84,FALSE
21,3,2014-12-10,4559,431,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,12,10,50,0,10.58,182,FALSE
14,4,2014-10-09,5832,652,1,1,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,10,9,41,0,8.94,7,FALSE
47,1,2015-07-27,8633,973,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,7,27,31,0,8.87,27,FALSE
49,1,2015-02-16,9209,583,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,16,8,0,15.8,89,FALSE
10,3,2015-02-18,6502,634,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,2,18,8,0,10.26,65,FALSE
20,6,2015-02-14,5379,533,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,14,7,1,10.09,69,FALSE
10,2,2014-08-05,6201,586,1,1,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,5,32,0,10.58,59,FALSE
32,4,2015-03-12,3077,400,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,3,12,11,0,7.69,-1,FALSE
12,6,2015-04-25,5497,680,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,4,25,17,1,8.08,-1,FALSE
2,6,2014-10-11,2497,322,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,10,11,41,1,7.75,83,FALSE
38,3,2014-09-17,5198,493,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,17,38,0,10.54,89,FALSE
7,1,2014-08-25,11405,1366,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,8,25,35,0,8.35,16,FALSE
35,4,2014-08-28,7805,634,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,28,35,0,12.31,166,FALSE
30,4,2015-04-02,6429,891,1,1,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,4,2,14,0,7.22,14,FALSE
30,3,2014-12-03,5562,711,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,12,3,49,0,7.82,10,FALSE
9,6,2015-03-21,6622,590,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,3,21,12,1,11.22,175,FALSE
42,4,2015-01-08,9369,949,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,1,8,2,0,9.87,-1,FALSE
30,5,2015-06-26,3190,481,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,26,26,0,6.63,16,FALSE
42,4,2015-01-29,11389,1083,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,1,29,5,0,10.52,-1,FALSE
31,2,2014-11-18,4721,496,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,11,18,47,0,9.52,28,FALSE
47,6,2015-04-25,5455,715,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,4,25,17,1,7.63,24,FALSE
30,6,2015-06-13,3277,513,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,13,24,1,6.39,16,FALSE
13,4,2015-06-11,4677,289,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,11,24,0,16.18,-1,FALSE
22,2,2015-07-28,5761,525,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,7,28,31,0,10.97,-1,FALSE
32,5,2015-02-13,3296,459,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,13,7,0,7.18,-1,FALSE
15,5,2015-06-05,7552,707,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,5,23,0,10.68,63,FALSE
39,6,2015-01-24,1898,278,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,1,24,4,1,6.83,99,FALSE
5,4,2015-07-23,3713,455,1,0,none,1,a,a,29910,4,2015,0,0,0,None,1,2015,7,23,30,0,8.16,3,FALSE
47,6,2014-08-23,5211,737,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,23,34,1,7.07,16,FALSE
26,2,2014-12-30,5096,475,1,0,none,1,d,a,2300,0,0,0,0,0,None,0,2014,12,30,1,0,10.73,-1,FALSE
12,5,2015-06-12,5650,940,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,6,12,24,0,6.01,-1,FALSE
10,4,2015-05-21,6038,612,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,5,21,21,0,9.87,68,FALSE
48,2,2015-04-14,4354,450,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,4,14,16,0,9.68,35,FALSE
17,6,2014-08-30,2898,405,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,30,35,1,7.16,104,FALSE
17,4,2015-01-29,6448,738,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,1,29,5,0,8.74,109,FALSE
45,4,2014-12-18,9169,635,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,12,18,51,0,14.44,10,TRUE
30,1,2014-09-08,3752,566,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,8,37,0,6.63,7,FALSE
23,6,2015-02-28,4922,470,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,28,9,1,10.47,114,FALSE
44,2,2015-03-17,6364,727,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2015,3,17,12,0,8.75,45,FALSE
7,4,2014-12-04,11994,1069,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,12,4,49,0,11.22,20,FALSE
6,4,2014-09-04,5592,635,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,9,4,36,0,8.81,9,FALSE
